userId,movieId,rating
220,6333,5.0
274,2448,3.5
600,7318,0.5
298,353,2.5
260,2348,2.0
474,6867,4.0
21,34162,3.0
385,540,3.0
391,4144,5.0
132,52281,4.0
477,53464,3.5
313,101,5.0
91,2867,4.0
564,79428,3.5
352,54286,3.0
438,1840,3.0
572,3169,4.0
140,4042,4.0
587,2054,3.0
510,1258,4.0
525,364,4.0
448,70286,3.5
498,153,3.0
43,29,5.0
414,5423,2.0
537,89745,1.5
428,3793,2.0
448,160646,2.5
105,48516,5.0
437,440,3.0
171,1089,5.0
325,1527,3.0
68,6708,3.5
606,360,3.0
298,5218,2.0
89,3606,3.5
566,368,4.0
140,2912,3.5
307,5401,2.5
181,110,3.0
599,6166,1.5
496,904,5.0
182,6552,4.5
198,1921,2.0
599,179053,3.5
117,273,3.0
534,46972,4.0
464,227,4.0
28,53953,1.0
554,2243,3.0
266,1198,5.0
387,919,3.0
91,25,2.0
384,3098,3.0
577,2094,5.0
298,441,3.5
77,2571,5.0
226,1562,1.5
445,27773,4.5
235,370,3.0
140,40583,4.0
414,35957,3.5
357,2134,3.0
604,22,3.0
414,527,4.0
553,1912,3.0
80,98961,4.5
428,2460,1.0
474,7079,2.5
602,290,3.0
42,2236,3.0
66,3499,4.0
34,6387,4.5
80,2763,4.5
414,8464,4.0
307,2133,4.5
491,95441,3.0
381,34,3.5
534,34,4.0
31,612,3.0
448,7373,3.0
202,593,5.0
508,2011,4.0
132,1844,3.0
458,349,5.0
314,618,3.0
591,2355,4.0
412,1234,5.0
610,5378,3.5
593,1073,2.5
14,231,3.0
62,36529,4.0
33,1393,4.0
482,27728,0.5
182,4571,3.5
103,2529,3.5
259,509,0.5
599,3799,1.5
219,1270,3.5
156,2247,3.0
509,8807,3.0
16,1267,4.0
182,2529,4.5
332,4022,3.5
339,8961,4.0
606,44195,4.0
599,3629,3.0
226,8464,3.5
166,593,4.0
4,21,3.0
500,1875,4.0
599,1653,3.5
186,1320,4.0
526,128620,5.0
51,70,5.0
448,4915,2.0
590,2763,3.0
580,6985,2.5
151,95,4.0
19,2338,1.0
47,3844,4.0
103,68157,5.0
448,5060,4.0
435,63082,5.0
105,142020,5.0
332,96610,3.5
387,4643,3.0
534,3159,3.5
480,8783,4.5
384,457,4.0
380,3564,2.0
68,838,3.5
217,3401,2.0
146,2338,2.0
318,3000,4.0
274,31909,4.0
131,48516,3.5
103,1012,4.0
606,2732,4.5
596,1200,3.5
256,106487,4.5
72,1198,4.5
454,101,3.0
313,4980,2.0
249,442,3.5
18,72998,4.0
387,6724,3.5
599,98697,2.5
563,2248,3.5
443,2959,4.0
561,2423,4.5
19,3396,5.0
560,4343,3.0
104,91500,4.0
232,529,4.0
95,1240,5.0
287,3916,1.5
610,112175,5.0
366,7438,4.0
62,778,4.5
139,54259,2.5
510,1457,0.5
509,2657,3.5
100,16,4.5
453,588,5.0
365,142222,1.5
448,4638,4.0
600,4587,2.5
135,300,4.0
170,292,3.0
325,541,5.0
11,1784,5.0
292,6377,3.5
117,589,4.0
546,1544,1.0
357,3578,4.5
546,1972,4.0
365,81229,2.0
428,2716,2.0
51,1663,5.0
610,6157,2.5
18,48780,4.5
160,1221,5.0
94,253,1.0
57,2616,2.0
105,118888,4.0
19,3501,2.0
462,148626,3.5
108,2947,3.0
517,26761,3.0
304,2322,4.0
391,2571,5.0
52,31685,3.0
5,232,4.0
288,2567,2.0
230,39,3.0
140,5945,3.0
435,82459,4.0
287,2028,3.5
171,260,4.0
318,34319,3.5
608,1911,3.5
220,3994,3.5
559,357,3.0
481,986,3.0
561,8371,2.0
91,2868,3.0
140,1242,3.0
595,2078,4.0
47,72395,3.5
469,2117,4.0
18,608,4.5
597,1235,5.0
105,6373,4.0
219,54286,4.0
275,3793,2.0
603,3169,3.0
448,2694,4.0
404,454,3.0
74,1617,4.5
387,6974,3.0
307,7347,2.5
414,4564,3.0
453,3897,4.0
599,300,3.5
274,2080,3.0
447,153,4.0
105,55721,4.0
414,3408,3.0
288,2455,3.0
432,780,1.5
555,3505,4.0
608,366,2.5
610,116977,3.0
256,7323,4.0
177,25856,3.5
414,2683,4.0
464,597,4.5
610,54736,3.5
42,410,2.0
368,1792,1.0
239,7153,5.0
179,208,3.0
454,68237,4.0
525,44195,4.0
390,2959,5.0
489,1608,1.5
527,593,5.0
20,1025,5.0
600,3000,4.0
274,81932,4.0
434,2194,4.0
590,1287,4.5
199,543,3.0
298,653,0.5
64,3105,4.0
561,1135,2.5
434,3107,3.5
27,1396,3.0
417,1206,5.0
483,3418,2.0
606,2000,2.5
381,3999,3.0
274,4254,1.5
52,69122,5.0
483,2005,4.0
219,3039,3.0
91,3263,2.0
497,7153,2.0
222,61132,2.5
474,8813,3.5
212,134130,4.0
307,597,3.0
414,1792,3.0
474,1937,3.5
89,111617,3.5
195,1635,2.0
593,344,1.5
606,5812,3.5
219,8917,4.0
380,77866,2.0
125,55278,4.5
274,55577,2.5
590,3827,3.0
6,348,3.0
495,2762,4.5
274,1208,4.0
339,3157,3.0
522,50,4.5
567,48780,3.5
370,2003,3.5
232,39292,3.0
222,7143,4.0
50,95543,1.0
191,178,1.0
19,910,4.0
184,109848,1.5
287,5066,0.5
570,1246,3.5
288,2114,3.0
415,344,3.0
452,5292,5.0
478,1917,2.0
252,115617,4.0
474,1196,5.0
517,43560,3.0
318,4226,4.0
304,2294,3.0
433,527,2.5
177,39449,3.0
380,168254,4.0
186,2311,4.0
298,7150,1.0
249,3527,4.0
522,2720,0.5
125,4022,3.5
188,1747,4.0
572,1356,4.0
605,587,3.0
474,11,2.5
412,1284,5.0
462,1757,2.0
608,588,3.0
581,2762,4.5
483,37729,4.0
489,368,3.0
28,6378,2.0
298,89087,0.5
274,6664,3.5
166,4878,4.0
306,166461,4.0
82,5094,2.0
387,235,3.5
594,8482,0.5
600,4816,4.5
541,464,3.0
182,4022,2.5
155,1562,3.0
414,140715,4.0
19,1566,4.0
514,4321,4.0
599,4519,2.5
318,110102,3.5
590,4545,3.0
51,2123,3.0
307,1322,0.5
561,84392,2.0
68,3786,1.0
160,6,2.0
140,5446,3.0
525,109487,4.0
503,593,3.5
42,1499,2.0
110,527,4.0
307,2445,2.0
39,1219,5.0
177,91529,4.0
105,6942,4.0
481,1693,3.0
307,2572,0.5
165,5527,3.0
474,2795,2.0
182,1645,4.5
534,79702,4.5
405,2105,4.0
356,4361,5.0
373,410,3.0
33,1183,3.0
1,47,5.0
274,8961,3.5
274,2361,3.0
447,316,3.0
480,8970,4.0
412,2720,2.0
68,3981,2.5
448,66,2.0
260,3897,3.5
610,93193,3.0
19,1197,5.0
68,61132,2.5
413,1207,5.0
414,2094,2.0
600,520,3.0
561,586,3.5
55,1947,0.5
385,1009,2.0
585,5103,5.0
234,2231,4.0
373,551,5.0
19,3072,2.0
448,71518,3.0
84,36,5.0
385,427,2.0
448,2011,3.0
91,2871,4.0
480,1721,4.0
606,32234,4.0
504,4034,4.5
288,2142,3.0
136,132,3.0
282,4816,2.5
610,77893,4.0
18,500,3.5
391,1028,5.0
152,527,4.5
294,3735,4.0
431,485,2.5
517,2716,2.0
298,156609,0.5
448,69604,3.0
545,44,2.5
541,442,3.0
18,260,4.0
212,67255,4.0
376,380,3.5
474,2567,3.0
182,4816,3.5
298,3578,3.5
603,1997,4.0
219,8371,0.5
84,165,3.0
25,187593,5.0
313,1608,4.0
275,25,3.0
18,4896,3.5
104,8636,3.5
580,1123,3.5
498,434,3.0
577,1214,4.0
599,87232,2.5
561,1246,4.0
590,4993,4.5
413,3408,4.0
405,345,3.5
261,4238,3.5
226,1947,4.0
459,68157,4.5
490,1206,4.0
485,165,5.0
474,520,2.0
103,117529,4.0
474,2248,5.0
437,1210,5.0
19,661,3.0
18,73323,4.5
599,7072,3.0
86,6373,4.0
182,1627,3.5
40,235,4.0
438,1479,3.5
378,91529,4.5
414,933,4.0
414,5630,3.0
226,608,4.5
602,500,4.0
374,329,3.0
596,6874,3.5
414,79091,3.5
387,5255,1.5
139,96610,2.0
588,733,4.0
599,535,3.0
298,58047,2.5
408,136020,4.0
448,150,3.0
610,3744,3.0
453,370,5.0
10,40819,4.0
468,161,2.0
118,2329,3.0
202,2243,4.0
279,648,4.0
474,8458,3.5
235,34,4.0
232,7261,2.0
610,168248,5.0
561,4223,3.5
507,454,3.0
18,3702,3.5
105,56060,4.5
414,5068,4.0
585,296,5.0
104,1517,2.0
260,1285,4.0
177,72641,4.0
414,106920,4.0
580,5445,4.5
318,45499,3.5
483,1920,2.5
475,71530,5.0
19,2423,4.0
538,158,4.5
21,3869,4.0
111,52973,3.5
184,184641,0.5
480,38798,2.0
567,135536,0.5
474,3949,4.0
198,5016,2.0
17,6350,5.0
268,1261,4.0
274,7117,3.5
474,586,2.0
288,1094,4.0
20,4734,1.0
259,4306,5.0
509,7380,3.0
305,32587,5.0
294,587,2.0
256,73321,4.0
256,4343,4.0
70,1704,4.5
288,2136,3.0
182,4643,3.0
274,32017,3.0
182,1429,3.0
603,1497,4.0
597,2628,3.0
307,4238,3.0
600,47,4.0
274,1129,3.5
551,97938,4.0
489,3996,4.0
448,90746,3.5
396,3977,1.5
19,1405,2.0
274,2542,3.5
474,7059,4.0
480,33646,2.5
80,85414,4.5
517,107780,4.0
381,1385,2.5
493,349,3.0
102,236,3.0
391,2997,5.0
178,47,4.5
252,1682,4.5
474,8266,2.5
599,419,0.5
68,5308,3.5
132,44191,3.0
596,106072,3.0
517,920,4.0
606,2369,3.0
307,3448,2.5
221,50,4.5
564,67734,5.0
234,2355,5.0
484,7285,4.5
534,67923,4.0
273,440,4.0
177,59501,3.0
599,57368,3.0
363,168250,4.0
590,3988,2.5
241,5878,4.0
318,7361,4.5
610,45722,3.5
10,95449,4.0
226,3535,4.5
489,1644,0.5
608,1754,4.0
368,2112,4.0
82,4369,3.5
263,110,4.0
156,905,5.0
199,45210,4.5
105,36401,3.0
169,2321,4.5
7,2701,1.5
299,1198,4.0
520,1485,4.0
455,329,3.0
68,1020,2.5
143,71535,1.0
391,3107,2.0
599,3257,2.0
122,1673,5.0
62,356,5.0
28,34319,3.0
117,861,3.0
466,53322,4.5
600,2412,3.0
268,508,3.0
599,139130,2.5
73,106782,4.5
368,1732,3.0
477,608,4.5
606,795,4.0
182,2728,4.0
477,41566,0.5
414,1894,3.0
247,120799,2.5
19,1396,3.0
401,364,3.5
72,50,4.5
45,2628,4.0
390,46723,3.5
592,420,3.0
182,480,3.5
177,55052,3.5
51,653,4.0
380,7458,3.0
438,45880,0.5
177,30793,2.5
599,161,3.5
305,1584,4.5
122,3114,5.0
296,110,5.0
448,139857,1.5
474,39381,3.0
381,4232,3.5
225,1214,4.0
586,79139,4.0
34,4447,4.0
477,68791,4.0
357,3114,5.0
182,2183,3.5
534,70336,3.0
20,1010,3.0
368,1094,3.0
294,552,2.0
307,7153,3.0
290,2529,4.0
447,586,2.0
599,26344,3.0
162,150,4.0
312,5945,4.0
117,597,3.0
249,50442,3.5
135,2020,4.0
607,366,5.0
596,135536,3.0
140,3359,4.0
125,4246,2.5
560,48,2.5
182,1214,4.5
367,1958,2.0
600,3259,2.5
432,1206,4.0
414,51077,2.5
254,260,4.0
123,48780,4.0
42,3441,4.0
307,6707,1.0
560,48385,4.0
275,3267,4.0
487,3751,2.5
140,7149,4.0
125,43836,2.0
279,5418,3.5
372,1199,3.0
298,2671,0.5
414,39444,3.5
159,64957,4.0
607,2004,3.0
137,6987,3.0
480,1203,5.0
432,33158,1.5
560,90376,3.5
232,48780,4.5
73,50685,3.5
177,5264,2.0
520,3000,4.0
100,594,3.0
230,45722,5.0
105,47099,4.5
332,2571,5.0
201,2699,3.0
606,4847,3.5
159,140110,4.5
144,2028,3.5
217,153,2.0
232,4446,2.5
597,1194,4.0
479,910,5.0
51,60487,5.0
235,223,4.0
282,4776,4.5
199,514,2.0
448,543,4.0
385,780,3.0
19,3400,3.0
429,257,4.0
600,2321,4.0
559,58,4.0
573,42723,4.0
125,134170,4.0
610,5329,3.5
438,2011,4.0
592,589,5.0
365,63131,2.0
438,3980,3.0
216,2186,4.0
325,1211,4.0
592,489,3.0
298,76175,1.0
352,32587,3.0
323,364,4.0
275,4334,5.0
113,1230,5.0
438,5507,3.0
560,36519,3.5
582,60069,4.0
263,4226,5.0
68,45928,4.0
387,551,3.5
274,3786,3.5
89,26183,5.0
249,69951,4.0
474,34072,3.5
590,55247,2.5
29,56174,4.0
307,524,2.5
606,44189,4.0
483,44191,5.0
20,1031,3.0
89,102378,4.0
318,55765,4.0
489,3826,0.5
603,1376,1.0
313,4499,4.0
600,2115,3.5
414,2915,4.0
298,665,4.0
274,3511,4.0
68,56379,2.5
93,1476,4.0
153,8464,1.0
219,5903,3.5
18,1201,5.0
373,508,5.0
307,2329,5.0
19,3398,2.0
580,1208,3.5
522,608,3.0
275,2518,5.0
610,7173,3.0
514,161,4.0
18,8784,3.5
387,2003,3.0
475,6534,4.5
313,2117,5.0
278,3210,4.0
199,4608,2.5
561,2413,4.0
365,115210,4.0
232,7445,3.5
483,2167,1.5
249,4571,3.5
19,455,2.0
274,41569,3.0
599,1080,4.5
304,258,4.0
572,1276,5.0
445,31410,2.5
395,588,2.0
21,1370,3.5
414,5903,4.0
603,431,3.0
550,58559,4.0
367,2430,4.0
387,8387,0.5
573,2858,2.0
167,3552,4.0
221,2469,4.5
230,1214,3.5
91,6378,3.0
241,7371,5.0
606,8981,4.0
482,2748,2.5
475,88125,5.0
105,5014,4.5
68,54997,4.5
111,6944,4.0
220,3034,5.0
603,356,3.0
210,108190,4.5
68,261,2.0
606,26422,3.5
292,653,4.0
104,1566,4.0
45,440,3.0
169,3988,5.0
22,107,4.5
541,95,3.0
68,4958,3.0
414,2570,3.0
249,106642,4.5
337,24,5.0
500,1993,1.0
339,41569,3.5
175,7259,3.5
415,44195,4.0
328,2090,3.0
260,4711,4.0
552,3911,4.0
202,1643,4.0
594,2617,3.5
306,119141,3.0
249,70286,4.0
3,3210,0.5
191,282,3.0
79,246,5.0
229,329,4.0
186,1009,4.0
555,1591,4.0
480,43914,4.0
117,380,4.0
380,98809,5.0
438,8183,3.5
220,380,4.5
339,1,4.0
307,1246,3.5
448,46062,3.5
218,903,4.0
160,2640,4.0
91,1687,3.5
305,6,3.5
100,1037,2.0
199,5574,1.5
318,1173,3.5
465,3702,4.0
186,3409,4.0
331,68358,4.0
376,10,4.5
288,1231,3.0
605,28,4.0
599,5988,2.5
469,2143,4.0
246,4720,5.0
278,4321,3.0
20,4226,3.5
599,3196,3.0
562,57274,3.5
307,2291,4.0
492,1363,4.0
292,2748,0.5
177,2006,3.0
445,260,5.0
600,2010,4.0
448,4121,4.0
84,987,3.0
586,176371,2.5
220,61160,3.0
318,43869,4.0
239,2329,5.0
608,1275,2.5
298,79132,3.5
177,6947,0.5
362,79132,4.0
62,184471,3.5
217,2532,2.0
249,3697,2.5
573,60072,4.5
69,593,5.0
249,104374,4.5
610,1858,3.0
562,5377,4.5
330,592,4.0
117,185,3.0
109,163,3.0
282,50872,5.0
139,58025,1.5
489,42418,1.0
125,356,5.0
381,78772,4.0
54,480,3.0
222,68554,3.0
599,33629,2.5
144,110,4.5
68,79702,4.0
387,1094,4.0
339,106100,5.0
105,31658,4.0
408,6595,3.5
181,22,3.0
227,85342,5.0
588,223,5.0
294,1760,1.0
469,529,5.0
317,2959,5.0
304,1242,5.0
219,4890,1.0
489,2541,2.0
599,4574,3.0
210,7649,4.0
182,543,3.5
608,36708,4.0
594,593,5.0
527,3448,5.0
600,364,2.5
217,2402,4.0
600,4235,3.0
68,2012,1.0
266,1663,5.0
380,2860,2.0
232,73515,3.5
365,79592,4.5
111,99117,3.0
276,1196,5.0
372,1285,3.0
387,40819,3.5
18,55290,4.5
95,2280,3.0
298,541,4.5
115,593,5.0
534,1894,3.5
166,6534,3.0
63,3868,3.5
567,161634,3.0
312,4874,3.0
414,85881,4.0
326,27866,3.5
45,5313,3.0
561,3793,3.5
105,48394,3.5
398,2763,4.0
183,2529,4.0
152,64620,4.0
91,1148,4.0
385,215,3.0
599,6807,3.5
590,350,2.5
480,6932,1.5
91,3354,3.0
353,70,4.0
292,41569,4.0
608,3979,2.5
20,5481,1.0
521,786,3.0
318,344,3.5
263,282,4.0
414,139644,4.5
208,10,2.0
414,830,1.0
136,637,4.0
185,4016,4.0
95,2952,4.0
357,300,3.0
387,5809,4.0
414,1013,3.0
380,40815,5.0
438,39292,2.5
382,1003,3.5
391,2490,3.0
414,3034,5.0
448,99846,3.0
593,2396,5.0
603,1844,4.0
50,117176,2.0
414,1299,5.0
465,1653,4.0
514,122906,2.0
414,5611,3.5
396,1747,3.0
381,5299,5.0
605,55872,3.0
359,2324,5.0
599,2836,2.0
287,1682,3.5
177,16,3.0
590,457,4.0
610,68237,4.0
307,52245,3.0
4,2762,4.0
456,609,4.0
23,296,3.5
474,3249,3.0
448,115149,3.0
82,3948,4.0
332,2130,4.0
219,318,5.0
249,1200,3.5
249,6958,2.0
233,104211,2.0
68,48516,3.5
103,2384,4.0
577,494,3.0
28,3317,2.5
519,33679,3.5
156,2779,4.0
606,5187,4.0
201,46,1.0
288,36509,2.5
355,3548,4.0
566,161,4.0
593,1196,5.0
492,799,4.0
381,3175,2.5
219,7153,3.5
131,293,4.0
567,5502,2.0
414,4015,3.0
103,19,3.5
219,965,4.5
479,2384,4.0
409,3835,4.0
292,95510,3.5
426,6378,2.5
469,3658,3.0
500,594,3.0
549,1196,2.0
482,303,3.0
380,6156,3.0
572,1061,5.0
202,2819,4.0
177,59725,2.5
521,637,3.0
543,92259,5.0
160,1483,5.0
458,225,5.0
292,84954,4.0
33,1500,4.0
525,48304,2.5
91,2268,3.0
42,3824,2.0
64,4878,4.0
534,86892,4.5
135,1676,3.0
76,8961,0.5
428,2115,3.0
42,47,4.0
448,1863,3.0
608,2081,0.5
58,196,2.0
607,2053,3.0
425,50,4.5
414,3606,5.0
500,838,3.0
448,106918,3.0
202,1968,5.0
356,7323,5.0
256,132046,4.0
599,72226,3.0
425,367,2.5
474,2752,2.0
607,2889,4.0
600,587,3.0
318,71464,4.0
45,3255,3.0
342,2370,3.0
437,153,1.0
141,1704,3.5
105,111622,4.0
182,1483,3.5
599,63113,2.5
596,71057,4.0
91,364,3.5
483,90863,4.0
182,4978,4.5
27,2406,4.0
480,858,5.0
603,77,4.0
368,1944,3.0
446,339,3.0
414,2792,2.0
249,6484,3.0
204,2571,4.5
610,52241,4.0
509,8533,3.5
489,910,4.5
103,4011,4.0
448,4351,1.0
298,6863,3.0
369,1732,5.0
217,3120,3.0
520,1234,5.0
381,5266,3.5
73,2706,3.5
372,1224,4.0
354,1961,4.0
610,5673,5.0
387,3476,4.0
74,58154,3.5
393,6281,3.0
232,31696,3.0
116,858,1.5
368,1089,4.0
608,223,2.5
414,5507,3.0
603,2859,3.0
156,921,3.0
274,30825,2.5
603,3147,4.0
23,6,4.0
555,2639,3.0
64,3247,3.5
414,1297,5.0
17,1375,3.5
288,54503,3.0
477,368,4.0
223,8636,3.0
159,1265,4.5
169,4718,4.5
414,6807,4.0
438,216,3.0
367,2918,5.0
326,86781,4.0
543,72998,5.0
542,7254,5.0
317,111,5.0
28,110,3.5
82,784,1.5
414,5945,4.0
414,64839,4.0
610,1884,5.0
177,62293,5.0
475,8368,4.5
202,3359,4.0
582,84954,3.0
599,3763,3.0
411,261,3.0
441,1517,5.0
474,4686,1.0
113,4130,2.0
401,166461,3.5
484,4015,4.5
514,5502,3.5
50,44555,3.5
464,1591,1.0
182,4350,4.0
380,54259,5.0
483,4718,2.5
345,1203,5.0
564,6188,4.5
212,6350,4.0
393,1206,5.0
91,2146,2.5
428,3745,2.0
603,388,4.0
597,1945,4.0
474,4427,3.5
391,5292,4.0
525,4728,1.5
599,4427,2.5
268,41,4.0
239,1954,3.5
414,4681,4.0
11,1391,1.0
462,111,5.0
298,1129,3.0
474,1344,4.5
84,150,5.0
277,95,3.0
212,1210,3.5
232,61024,3.5
581,4306,4.5
438,44,3.0
140,3363,4.5
599,2377,2.5
480,6936,3.5
225,2915,4.0
599,142488,3.5
493,2916,3.0
274,441,4.0
111,4148,0.5
89,4886,4.5
328,1252,2.0
105,6383,3.0
243,527,3.0
606,8964,3.0
367,3363,3.0
596,134130,4.0
450,3510,5.0
387,5693,2.0
28,5418,3.5
480,2664,3.0
261,2502,4.0
260,5820,3.5
414,3360,5.0
169,6252,2.5
84,377,4.0
57,2297,4.0
599,181315,3.5
91,2194,3.5
424,45447,3.0
301,1393,3.5
483,1588,4.0
160,2166,3.0
307,2114,3.0
425,165,3.5
525,4878,4.0
525,96821,3.5
225,2004,3.0
357,2291,4.0
410,908,4.0
217,2763,3.0
380,4444,4.0
567,112370,1.5
195,1041,4.0
380,95004,4.0
202,2921,4.0
219,8528,4.0
315,902,4.0
294,296,4.0
292,79242,1.0
474,2579,4.0
135,780,3.0
135,2000,5.0
542,4306,5.0
19,3032,3.0
68,69406,3.0
274,1646,3.5
599,1693,2.5
317,69122,2.0
517,4621,0.5
428,180,4.0
202,3006,4.0
588,380,3.0
555,2724,3.0
298,5992,2.5
387,2159,3.5
608,6537,4.0
21,52730,0.5
432,8533,5.0
226,5151,2.5
480,4239,3.0
469,908,5.0
474,6609,3.5
136,248,3.0
354,4776,4.0
483,2716,3.0
263,8970,4.5
254,7153,4.0
287,3398,3.5
219,53322,4.0
594,6659,2.0
103,72641,4.0
610,7147,4.0
86,780,3.5
474,7060,3.5
534,53972,3.5
358,71579,4.0
160,1242,4.0
414,1095,4.0
269,76,2.0
221,1258,5.0
89,44022,1.0
68,1197,5.0
387,441,3.5
599,33801,3.0
400,1210,5.0
275,1625,5.0
140,4339,4.0
508,1296,1.0
274,79293,3.5
509,4018,2.5
600,45081,2.0
520,45666,3.0
517,26614,2.5
169,1517,4.0
600,1701,4.0
201,2245,5.0
28,37731,2.5
597,1573,3.0
379,367,2.0
533,2455,3.0
441,2571,5.0
137,7171,4.0
514,6780,3.0
258,76093,4.5
221,608,5.0
290,1214,4.0
7,260,5.0
606,8454,3.5
480,36537,4.0
596,59315,3.5
396,783,4.0
55,2580,2.5
438,4886,4.0
200,8961,4.0
381,56152,3.5
57,1285,4.0
356,59141,5.0
182,4811,4.0
184,122912,5.0
219,2186,4.5
474,3105,3.5
230,53996,5.0
488,527,5.0
483,4816,5.0
119,67255,5.0
603,3505,3.0
382,117529,4.0
260,3911,3.0
474,920,2.0
509,2683,4.0
387,51080,3.0
520,1215,5.0
143,103141,4.0
91,8016,3.5
600,1270,4.5
232,6186,3.0
536,445,3.0
64,5308,3.0
368,3578,3.0
345,1019,3.0
599,95965,4.0
190,4995,4.0
226,1805,3.0
103,524,3.5
217,3421,2.0
91,551,5.0
129,736,4.0
84,951,4.0
323,110127,3.0
553,58295,5.0
477,208,4.0
298,8983,2.5
97,3996,5.0
19,3387,2.0
217,3432,1.0
477,53953,4.0
275,1297,4.0
227,48774,4.5
63,3751,4.0
312,3033,3.0
414,1127,3.0
62,58559,5.0
182,5952,3.0
610,780,3.5
316,1967,3.0
599,68952,2.5
407,112556,5.0
606,2025,3.0
560,112552,3.5
474,1267,4.0
590,8807,2.5
234,4226,4.0
222,62250,3.0
219,34319,3.5
250,1035,5.0
580,1263,3.0
401,68954,4.0
68,33672,1.5
610,4387,3.5
599,4084,3.5
610,58103,3.0
450,3955,2.0
156,5673,3.0
377,3726,4.0
159,2959,3.0
484,4718,4.0
68,8360,3.5
590,4878,3.0
420,2716,3.5
384,1042,2.0
182,111,4.5
51,1373,5.0
414,458,3.0
68,2407,3.0
462,5955,3.5
298,53894,3.0
288,1616,3.0
62,68554,4.0
495,91500,4.5
275,4571,5.0
240,3,4.0
140,41566,4.0
322,7361,4.0
582,8368,4.5
448,103228,1.0
288,3681,3.0
140,4857,4.5
387,1273,4.0
266,1485,2.0
6,505,3.0
61,4993,4.5
213,89582,4.5
328,924,4.0
266,1968,2.0
559,153,3.0
474,4848,3.5
91,3996,4.5
594,1210,4.0
562,3863,4.5
198,2797,4.0
410,318,5.0
368,3148,4.0
52,45447,3.5
587,1101,4.0
22,5013,0.5
171,707,5.0
610,6001,4.5
474,3994,4.5
40,588,4.0
89,176621,2.0
599,5954,3.5
68,88744,4.0
195,1722,2.0
186,2707,4.0
597,1099,4.0
373,231,1.0
216,4007,2.0
387,915,3.5
582,593,4.0
313,1994,3.0
573,4105,4.0
304,588,4.0
599,481,2.0
477,6375,4.5
103,5,4.0
306,104211,4.0
229,34,5.0
580,8092,3.0
91,903,4.0
139,5956,2.5
399,8961,3.5
501,661,1.0
104,5349,3.5
140,7155,3.0
282,1682,4.5
391,2580,4.0
357,1307,4.5
15,105504,4.0
207,2949,4.5
307,1485,3.0
283,1641,2.0
226,44195,4.5
274,39446,3.5
246,4886,4.5
554,2863,4.0
394,592,3.0
42,1689,1.0
411,553,5.0
380,2720,3.0
111,4734,3.0
570,1584,4.5
599,3968,2.5
57,473,2.0
221,2944,3.5
542,1282,4.0
610,44555,3.0
216,1171,4.0
448,1030,4.0
391,4334,5.0
603,2066,5.0
381,344,3.0
599,2288,3.5
448,1876,3.0
226,1291,4.5
182,3175,4.0
226,6541,3.0
91,1266,4.0
396,745,4.0
313,4915,5.0
448,6348,2.0
380,5816,3.0
594,7450,4.5
288,2369,3.0
414,8361,3.0
20,1035,4.5
210,135143,4.5
583,31685,2.0
269,32,4.0
474,2583,4.0
448,160730,2.0
524,1196,5.0
524,839,3.0
607,260,3.0
266,2968,5.0
387,2993,3.5
240,780,5.0
112,339,1.5
551,87232,4.0
345,1214,5.0
427,2329,4.0
303,3793,5.0
588,6,5.0
232,64957,4.0
429,294,3.0
135,2001,3.0
84,100,3.0
217,3175,4.0
328,98809,3.0
380,6157,3.0
477,1947,2.0
226,1257,4.5
287,8949,5.0
105,120466,4.0
31,733,5.0
111,148652,3.0
298,8784,2.5
489,1214,4.0
462,2349,3.5
609,1059,3.0
62,48043,3.0
66,3201,5.0
570,3052,3.5
606,3186,4.0
573,2953,4.5
590,3638,2.5
607,3438,3.0
603,1946,4.0
430,2699,3.0
319,527,5.0
555,804,4.0
187,1265,4.5
274,5618,4.0
307,274,1.5
564,49286,3.0
142,595,4.0
248,3793,3.5
600,1772,2.0
42,4018,4.0
474,49524,3.5
489,455,0.5
474,5601,4.0
567,152063,0.5
57,2083,3.0
428,231,2.0
551,8464,4.0
44,891,3.0
292,64957,3.5
177,7215,2.5
110,910,4.5
303,1580,5.0
88,44191,4.5
380,6564,2.0
479,838,5.0
282,48738,4.5
117,432,3.0
128,1387,3.0
410,4246,3.0
474,7053,4.0
57,2470,3.0
480,3484,3.0
492,1405,5.0
318,3283,4.5
68,86190,3.0
607,2881,5.0
496,4191,2.5
216,3996,4.0
285,441,5.0
357,4720,4.5
588,22,3.0
91,502,1.0
599,916,3.0
505,3461,4.0
218,1090,3.0
534,95510,3.5
380,5218,4.0
307,4893,3.0
318,177593,4.5
382,5574,3.5
89,3785,5.0
462,1346,1.5
33,994,5.0
423,2194,4.5
222,69122,4.5
217,2643,3.0
104,79702,3.0
255,3751,3.0
555,1476,5.0
18,4995,4.5
28,64030,3.5
162,224,4.0
414,4962,2.0
599,500,3.0
345,27751,5.0
414,2172,3.0
232,653,3.0
356,2997,4.0
280,3114,4.0
380,84601,4.0
593,7153,4.5
336,318,5.0
559,413,2.0
414,3039,4.0
425,2890,3.5
307,65738,4.0
414,1594,4.0
111,134393,3.0
287,1732,3.5
448,5010,4.0
182,1409,2.0
562,1393,3.5
600,1296,1.5
247,74458,4.0
105,81845,4.0
219,34162,3.0
57,2324,5.0
42,2628,3.0
610,7150,3.0
501,805,4.0
200,8360,3.5
603,175,5.0
385,373,3.0
382,3826,3.5
1,3793,5.0
380,500,4.0
